2.3291,2.1807,2.1282,2.0511,1.9284,1.9632,1.9220,1.9192,1.9330,1.9256,1.9313,1.8534,1.8590,1.7397,1.7966,1.2522,0.5565,0.5619,0.6095,0.7397,0.6247,1.1348,1.5913,1.5482,1.4507,1.6014,1.3979,1.0958,0.7920,0.8600,0.8115,1.6460,1.5471,1.2103,1.4244,1.7730,1.7025,1.4910,1.6012,1.4579,1.7173,NQC,1.3397,1.3509,0.9279,1.5064,1.4632,1.5903,0.7541,0.8828,0.9927,0.8851,0.9566,1.3941,1.0164,-0.3267,0.4524,0.9372,0.7801,0.6915,0.8876,1.3708,1.3773,0.7229,0.7269,0.9164,0.8662,0.8963,1.1359,0.6376,0.6820,0.7418,0.9017,0.7985,0.6243,0.6814,1.1918,1.4017,1.7728,1.9678,1.6683,1.1695,1.3333,1.1391,1.1363,1.2979,1.1294,1.7455,2.0424,0.9139,1.5056,0.6223,0.6830,1.2141,1.2960,1.4581,1.2310,1.9701,2.0846,1.7704,1.5946,1.0948,1.3107,1.8649,0.9724,0.8889,1.8307,1.4741,1.2134,1.2255,1.3437,1.2431,1.3079,1.8325,1.4649,1.7847,1.0994,0.7264,0.9812,1.0719,0.5700,1.2285,1.2573,1.9945,1.7175,1.4168,1.4740,1.6375,1.9032,1.3011,1.3761,1.0826,1.3599,2.0155,0.7894,0.7089,1.1307,1.2184,1.5789,NQC,1.4908,1.2078,1.1083,0.9072,0.5253,0.5465,0.6931,1.0742,1.2580,1.1406,1.0749,1.3571,1.3835,0.6785,1.1720,1.4529,1.3382,1.2516,1.0364,1.1122,1.0310,1.0762,0.8520,0.9558,0.7172,1.9344,1.7920,NQC,1.7920,2.0822,NQC,1.6112,1.6035,1.4676,1.5512,1.3650,1.3887,1.6318,1.3776,1.5406,1.3125,1.2039,1.1214,1.0119,0.8342,0.9337,0.8325,0.8762,1.0020,0.7898,0.8779,0.7477,0.7425,NQC,1.7286,1.5947,1.7857,1.6366,1.3351,1.4089,1.3427,1.3929,1.3248,1.3488,1.3746
2.6035,NQC,NQC,NQC,1.7161,NQC,NQC,NQC,NQC,NQC,NQC,NQC,1.7104,1.7033,1.4887,1.3775,0.5586,0.6111,NQC,NQC,0.6587,1.0195,NQC,NQC,0.8715,NQC,NQC,1.1173,0.9648,NQC,NQC,NQC,NQC,1.3329,NQC,NQC,NQC,1.5112,NQC,1.5117,NQC,1.5146,1.2491,1.2984,0.5077,1.1218,0.8142,NQC,0.3665,0.3560,0.5245,0.4623,0.2911,1.5734,0.5710,0.5917,0.9753,1.0119,NQC,0.3233,0.8931,1.4154,NQC,0.3455,0.3415,0.4770,0.5963,0.3657,0.9429,0.4380,0.3663,0.3378,0.1874,0.5742,0.4261,0.3125,1.0568,1.5116,NQC,NQC,NQC,0.3960,NQC,NQC,NQC,NQC,NQC,1.8202,2.4327,1.6219,NQC,0.7663,NQC,NQC,1.4336,NQC,1.4586,NQC,NQC,NQC,NQC,NQC,NQC,1.8649,0.7855,0.3407,1.8307,1.5993,NQC,1.0755,NQC,1.1921,1.3079,1.5505,1.2635,1.7847,1.0994,0.7264,NQC,NQC,NQC,0.4869,NQC,0.9891,1.2152,NQC,1.1381,0.5893,1.2692,1.0427,0.5018,0.5258,0.5679,1.7523,NQC,NQC,NQC,NQC,NQC,1.0104,NQC,NQC,1.0997,1.1929,0.9153,1.2804,0.3544,0.3772,1.0100,0.4016,0.5576,1.1424,1.1700,0.6388,NQC,NQC,NQC,NQC,1.1797,NQC,0.8400,0.6450,NQC,NQC,0.8253,1.9619,NQC,1.4262,1.7797,2.3472,1.2297,1.1790,0.7776,1.0459,NQC,NQC,NQC,NQC,0.5433,NQC,NQC,NQC,NQC,NQC,NQC,NQC,0.4528,0.2124,0.9119,NQC,NQC,NQC,NQC,0.1879,NQC,1.6423,1.8128,NQC,1.2115,NQC,1.5934,NQC,NQC,NQC,NQC
2.3430,2.2299,2.1625,2.0804,1.7178,NQC,2.0106,NQC,NQC,NQC,NQC,1.7105,NQC,1.7061,1.6437,1.4734,0.5778,0.4353,0.6133,0.8363,NQC,1.2736,NQC,NQC,1.2494,NQC,NQC,NQC,1.0199,1.0047,NQC,NQC,1.5551,1.4873,NQC,NQC,NQC,1.5661,NQC,1.5475,NQC,1.5219,1.4585,1.4844,0.8864,0.6839,1.2762,0.9706,0.3939,0.5040,0.7650,1.0130,0.4198,1.5826,0.9151,NQC,0.4995,NQC,NQC,0.1891,0.6538,1.1777,NQC,0.9394,0.4953,0.3734,0.8065,0.7205,0.9975,0.5457,0.4536,0.3204,0.9629,0.5414,0.4666,0.4349,1.0585,1.4079,NQC,NQC,NQC,0.5348,NQC,NQC,NQC,NQC,NQC,1.8801,NQC,0.9427,1.5527,0.6321,NQC,NQC,NQC,NQC,1.2534,NQC,1.9969,NQC,NQC,1.1261,1.5700,1.8649,0.6748,0.5307,1.8307,1.4444,NQC,0.9701,1.5877,1.3181,1.3079,1.5312,1.4750,1.7847,1.0994,0.7264,0.6541,NQC,NQC,0.8391,NQC,1.5170,1.5435,0.6087,1.4463,1.0433,1.4905,1.1457,0.9095,0.7761,1.0087,1.9797,NQC,0.6548,NQC,0.5695,NQC,1.3483,NQC,1.2663,1.1625,1.3802,0.9133,NQC,0.3820,0.5695,1.1769,0.5307,0.6695,1.4019,1.4890,0.6507,NQC,1.4623,1.3554,1.3039,0.9382,NQC,NQC,0.4784,NQC,NQC,0.4250,1.9625,1.7838,1.4379,1.6966,2.0832,NQC,1.1315,1.0342,1.0856,NQC,NQC,NQC,NQC,0.6107,NQC,NQC,NQC,NQC,NQC,0.7015,0.9689,0.4523,0.2170,1.0034,NQC,NQC,NQC,NQC,0.2128,1.7296,NQC,1.8071,NQC,1.1510,NQC,0.6814,0.7208,NQC,NQC,NQC
2.3366,NQC,2.1399,2.0635,1.7032,1.9769,1.9682,1.9139,1.8458,NQC,1.6985,1.6941,NQC,1.6596,1.6851,1.2107,0.5091,0.4778,NQC,NQC,NQC,1.1069,NQC,1.5479,1.1226,NQC,1.2696,NQC,0.8955,0.9442,NQC,1.6483,1.5508,1.5323,NQC,NQC,NQC,1.5769,NQC,1.6093,NQC,1.6458,1.4054,1.5064,0.8416,1.0704,1.2552,1.3875,0.6039,0.8123,1.0275,0.8701,0.8025,1.5939,0.8891,0.5470,0.6100,NQC,NQC,0.2565,1.1027,1.2846,NQC,0.6247,0.5383,0.8739,0.7855,0.6119,1.0584,0.7425,0.5859,0.6350,0.7944,0.6814,0.5709,0.5626,0.8701,1.5565,1.8292,2.2726,1.7233,0.6635,1.5168,1.1676,NQC,1.4186,1.2418,1.8120,2.2416,1.0335,1.6166,1.3691,1.1210,1.2436,1.4051,1.7163,1.4357,2.5906,2.1911,1.8047,NQC,1.1276,1.3882,1.8649,0.8916,0.6731,1.8307,1.7309,NQC,0.9660,1.3851,1.2779,1.3079,1.4849,1.3805,1.7847,1.0994,0.7264,0.5665,NQC,-0.2420,1.2028,0.6819,1.6664,1.4904,1.9124,1.5119,1.4929,1.6679,0.5830,0.9854,0.7609,0.9684,2.1227,1.5813,0.2548,0.8363,0.3115,NQC,1.2248,NQC,1.3678,1.0997,1.3739,0.8879,0.9956,0.6993,1.1463,1.0257,1.3536,1.0184,1.2566,1.3194,0.8162,1.2847,NQC,1.4306,1.3004,1.1801,NQC,0.8232,0.5556,0.9137,NQC,0.5157,1.9344,1.8091,1.3990,1.6623,2.0848,1.2124,1.4911,1.2805,1.2412,NQC,1.2289,NQC,NQC,0.6438,NQC,NQC,NQC,NQC,NQC,0.6945,NQC,0.4447,0.3274,1.1073,NQC,NQC,NQC,0.4498,0.2722,1.7685,1.5994,1.8106,1.6832,1.1452,1.4553,1.0110,1.0150,1.3112,1.3716,1.3852
2.3427,2.1827,2.1449,2.0524,1.8369,2.0273,1.9193,1.8755,1.8609,NQC,NQC,1.8133,NQC,1.6827,1.7347,1.3868,0.5646,0.5431,0.6726,NQC,0.7841,1.2342,NQC,NQC,1.0066,NQC,1.2120,1.1187,0.9169,0.9138,0.9279,1.6260,1.5493,1.5175,NQC,1.7506,1.7077,1.6369,NQC,1.5760,NQC,1.7213,1.3979,1.5131,0.7867,1.4753,1.3991,1.4652,0.5639,0.9012,0.9958,0.8050,0.5906,1.6056,0.9529,0.5357,0.6238,0.9412,NQC,0.5267,0.5657,1.1908,NQC,0.5726,0.5178,0.7644,0.8818,0.9696,1.0808,0.6475,0.5568,0.6649,1.0644,0.6945,0.5373,0.5010,1.1382,1.5665,1.7839,1.9767,1.7174,1.1753,1.3327,1.2205,1.2581,1.3536,1.1729,1.9746,2.0834,0.9380,NQC,0.8899,0.8971,1.2234,NQC,NQC,1.6463,NQC,2.0150,1.7800,1.6283,1.1627,1.3150,1.8649,0.8785,0.6571,1.8307,1.6780,1.1015,0.9347,NQC,1.2687,1.3079,1.6409,1.2439,1.7847,1.0994,0.7264,0.7215,1.1262,0.5397,1.2077,NQC,1.4432,1.5509,0.8828,1.4401,1.3534,1.3960,1.1056,1.2401,1.1277,1.2612,2.0484,0.9608,0.7222,NQC,0.4620,2.0101,1.2547,NQC,1.2101,1.1401,1.3535,0.8744,0.9255,0.7307,1.1584,1.1121,1.2968,1.1116,1.4085,1.3926,0.8064,1.2192,1.4664,1.4738,1.2657,0.9413,NQC,0.7976,0.5383,0.8694,NQC,0.4999,1.9475,1.8055,1.4967,1.6679,2.0881,NQC,1.4766,1.4277,1.3873,NQC,1.1583,1.3966,2.1836,1.0121,NQC,NQC,1.2452,1.1447,1.0694,0.7211,0.9421,0.4464,0.5855,1.1299,0.8449,NQC,NQC,0.5437,0.6169,1.7743,1.6021,1.7954,1.6695,1.1497,1.4687,1. 0042,1.0118,1.2925,NQC,NQC
2.3439,2.2954,2.1300,2.0562,1.7939,1.9645,2.0042,1.8026,1.8444,1.8129,1.8203,1.7805,1.7829,1.7165,1.6605,1.2763,0.7229,0.7065,0.6795,NQC,0.6941,1.2792,NQC,NQC,1.2324,NQC,1.1999,NQC,0.8458,0.8812,0.8844,1.6491,1.5477,1.5249,1.5361,1.7580,1.7115,NQC,1.6624,1.6011,1.7690,1.6898,1.4657,1.5268,0.9773,1.4575,1.3709,1.2180,0.6574,0.8628,0.8189,0.8140,0.8040,1.6191,0.9097,0.4201,0.6071,NQC,NQC,0.6870,1.1393,1.3238,1.4976,0.8150,0.7760,0.7459,0.9411,1.1016,1.1505,0.6686,0.6955,0.6405,1.2495,0.7517,0.6706,0.6514,1.2163,1.4995,1.7709,2.0427,1.7170,1.0226,1.3333,1.0890,1.1507,1.3150,1.0022,1.8154,2.0771,1.3434,1.5053,1.1920,1.1828,1.2197,NQC,NQC,1.2235,1.9064,2.0346,1.7608,1.6056,1.1736,1.3221,1.8649,0.8976,0.8774,1.8307,1.7149,NQC,0.9841,1.3660,1.3322,1.3079,1.5534,1.3516,1.7847,1.0994,0.7264,1.2616,1.1197,0.2712,1.2481,0.9985,1.5725,1.4476,0.8216,1.3714,1.4485,1.6661,1.0609,1.2201,1.1063,1.1752,2.0842,0.7888,0.7266,1. 1259,0.4997,NQC,1.3867,NQC,1.2142,1.2582,1.3648,0.8689,0.8803,0.7386,1.1647,1.2271,1.1659,1.1640,1.3950,1.4471,0.7482,1.1644,1.4635,1.3617,1.2568,0.9892,1.1444,0.7875,0.7763,0.9039,1.0388,0.6766,1.9457,NQC,1.4846,1.6605,2.1903,1.5553,1.4626,1.4599,1.4404,NQC,1.1277,1.3919,NQC,1.0274,NQC,NQC,1.2397,NQC,1.0163,0.7198,0.9618,0.6413,0.6366,1.1098,0.8068,NQC,0.7502,0.5571,0.5683,1.7465,1.5996,1.8656,1.6534,1.1215,1.4279,1.0851,1.0872,1.3165,1.4070,1.4042
2.3609,2.1997,2.1282,2.0544,1.7014,1.9934,1.9593,NQC,1.8379,1.7307,1.6878,1.6673,NQC,1.5761,1.6327,1.3032,0.5142,0.4543,0.6682,0.7987,0.6546,1.2013,NQC,NQC,1.1680,1.6070,NQC,NQC,0.7894,0.8875,0.6644,NQC,NQC,1.4840,1.4124,NQC,NQC,1.5360,1.6593,1.5003,NQC,1.6107,1.4829,1.4773,0.8233,1.4065,1.3127,1.4117,0.6126,0.7234,1.0314,0.9543,0.6805,1.4651,0.8917,NQC,1.2799,0.9339,0.7386,0.3415,0.3161,1.3550,1.4047,0.6850,0.5623,0.7132,0.8438,0.8475,1.1150,0.4596,0.5312,0.4743,0.9373,0.6822,0.4732,0.4493,1.1599,1.3282,1.7758,2.0322,1.6774,0.8745,1.3342,1.0454,1.2712,1.2986,1.1527,1.8735,2.0341,0.9035,1.6921,0.6505,0.6612,1.2212,1.4156,1.4719,1.2425,1.9170,NQC,1.7473,1.7381,1.2646,1.3189,1.8649,0.7320,0.6617,1.8307,1.6982,1.0964,1.0933,1.3537,1.3335,1.3079,1.7885,1.3951,1.7847,1.0994,0.7264,0.6892,0.4946,-0.3795,0.8825,NQC,1.5990,1.4664,0.6244,1.2290,1.3060,1.5853,1.1462,1.0801,0.7696,1.1978,1.9121,NQC,0.3603,NQC,0.5617,NQC,1.1108,NQC,1.2113,1.1888,1.3380,0.7491,0.7613,0.6838,0.9249,1.1519,0.8765,0.7377,1.3980,1.3779,0.7403,1.1924,1.4550,1.3533,1.2516,0.9288,1.1239,0.8000,0.7031,0.8669,NQC,0.5565,1.9537,1.7979,1.3893,1.6559,2.1331,1.2293,1.2926,1.4120,1.2000,NQC,1.1296,NQC,1.8478,0.7563,NQC,1.7209,1.2267,1.1373,NQC,0.6962,0.9795,0.4649,0.3965,0.8383,NQC,NQC,0.8356,0.4693,0.3170,1.7267,1.6048,1.7892,1.6579,1.1944,1.4580,1.2640,1.2491,1.2979,1.3547,1.3739
2.3717,2.1811,2.1311,2.0518,1.8317,1.9628,1.9167,NQC,1.8368,1.9561,1.8327,1.8081,NQC,1.7771,1.8007,1.4227,0.6879,0.6814,0.6755,0.7497,0.6738,1.2473,1.6404,1.5463,1.3363,1.6359,1.3815,1.1070,0.9288,0.8936,NQC,1.6129,1.5534,1.4763,1.4490,1.7683,1.7112,NQC,1.6535,1.5859,1.7238,1.7204,1.4411,1.5391,0.8249,1.3440,1.4368,1.3900,0.7305,0.8986,1.1435,0.9428,0.8718,1.5177,1.0598,-0.0458,0.2135,0.9326,0.7923,0.6401,0.8833,1.4362,1.4092,0.8215,0.8083,0.8047,0.8992,1.0046,1.1784,0.6732,0.6599,0.7342,1.0494,0.7748,0.6608,0.7015,1.2245,1.4983,1.7854,1.9878,1.6746,1.2254,1.3378,1.2081,1.1922,1.2991,1.2204,1.7464,2.0645,1.1310,1.5977,1.1965,1.1549,1.2134,1.3284,1.4574,1.2842,1.9589,2.0254,1.7478,1.6022,1.2138,1.3122,1.8649,0.7935,0.7557,1.8307,1.5879,1.2167,1.2251,1.3483,1.3495,1.3079,1.8098,1.4929,1.7847,1.0994,0.7264,1.1809,0.6025,0.6434,1.1277,0.9457,1.9225,1.6508,1.1220,1.3860,1.5996,1.6065,1.1974,1.3588,1.0493,1.4018,1.9612,0.7980,0.5958,0.7554,1.0235,1.5882,1.4519,1.4809,1.2120,1.0933,1.2001,0.7052,0.7589,0.6600,1.1849,1.2441,1.1934,1.1800,1.3733,1.4120,0.7994,1.1664,1.4650,1.3566,1.2502,1.0389,1.1122,1.0611,NQC,0.8461,0.9740,0.8290,1.9388,1.7994,NQC,1.6829,2.0822,NQC,1.6057,1.6137,1.4798,1.5516,1.2575,1.3884,1.6366,NQC,1.5408,1.3144,1.2041,1.1306,1.0144,0.8638,0.9331,0.8743,0.8745,1.1901,0.7895,0.8880,0.7475,0.7234,0.7186,1.7306,1.5964,1.7851,1.6355,1.3061,1.4249,1.3495,NQC,1.3061,1.3527,1.3761
2.3478,2.1850,2.1362,2.1113,1.7029,1.9675,1.9516,1.4950,1.8668,1.8704,1.5990,1.5067,1.4877,1.4641,1.4658,1.3600,0.5445,0.5516,0.6138,0.7472,0.6677,1.0938,NQC,NQC,1.0831,NQC,1.2450,1.1126,0.8059,0.8849,0.7923,NQC,NQC,1.1664,1.4502,NQC,NQC,1.2804,NQC,1.4065,NQC,1.4623,1.2061,1.2216,0.8812,1.2726,1.2166,1.5604,0.6602,0.8262,0.9874,0.9396,0.6955,1.4704,0.9733,0.3401,0.3137,1.4080,0.7674,0.4499,0.0616,1.3594,1.3745,0.8715,0.7935,0.6542,0.8065,0.7168,1.1542,0.5974,0.6034,0.7060,1.0522,0.7364,0.5641,0.5155,1.2526,1.5192,1.7796,1.9830,1.6881,1.1422,1.3660,1.1213,1.1941,1.3068,1.1450,1.7476,2.1266,1.0637,1.5307,1.0814,1.1156,1.2144,1.2886,1.4534,1.2584,2.0227,2.0586,1.7916,1.6077,1.1401,1.3078,1.8649,0.6747,0.5985,1.8307,1.6773,NQC,1.0287,1.3496,1.3388,1.3079,1.9095,1.5778,1.7847,1.0994,0.7264,1.1687,1.1292,0.1867,1.0456,0.6533,1.5125,1.3879,0.8841,1.4563,1.3696,1.8110,0.8871,1.1538,1.0513,1.2172,2.0097,0.8306,0.4799,0.7631,0.4218,1.6892,1.2177,1.4958,1.2677,1.0268,1.0237,0.3060,0.4737,0.5179,1.0702,1.1208,1.2635,1.0493,1.3744,1.3726,0.6862,1.2107,NQC,1.3577,1.2681,0.9307,1.1698,0.7815,0.4899,0.8497,NQC,0.5093,1.9368,1.7945,1.3930,1.6665,2.1239,1.3443,1.3429,1.3907,1.2699,NQC,1.1447,NQC,NQC,0.9125,NQC,1.3141,1.2215,NQC,1.0118,0.6848,0.9339,0.5559,0.5643,1.0576,0.8514,0.8801,0.8023,0.5196,0.5197,1.7384,1.6090,1.8210,1.6432,1.1181,1.4091,1.0967,1.0967,1.2982,1.3626,1.3762
2.4901,2.2280,2.1644,2.0980,1.7790,1.9648,NQC,1.5706,1.8391,1.7713,1.5923,1.5502,NQC,1.4370,1.5321,1. 1486,0.6401,0.3941,0.7512,0.8213,NQC,1.1167,NQC,NQC,0.9823,NQC,1.2432,1.0963,0.9777,0.9829,NQC,NQC,NQC,1.1416,NQC,NQC,NQC,1.2559,NQC,1.3514,NQC,1.3552,1.3021,1.3370,0.8673,1.1745,1.0713,1.3705,0.4789,0.7692,0.8890,0.7538,0.8630,1.5302,0.7720,NQC,0.5300,1.0987,0.7521,0.5738,0.1624,1.3496,1.4847,0.7467,0.8362,0.4575,0.7431,0.7926,1.1311,0.4221,0.6440,0.7273,1.1091,0.7876,0.5611,0.5631,1.2920,1.3053,1.8495,2.1695,1.9386,0.8939,1.6716,1.0591,1.2345,1.5358,0.9810,1.7590,NQC,0.9616,1.5371,0.5486,0.6846,NQC,1.3281,1.5489,1.2844,NQC,NQC,1.8051,NQC,1.1936,1.4379,1.8649,0.4637,0.7035,1.8307,1.5371,1.1014,1.1006,1.3477,1.3470,1.3079,1.8310,1.3817,1.7847,1.0994,0.7264,NQC,NQC,1.6880,1.0010,NQC,1.4392,1.2171,0.7945,1.3417,1.3954,1.5635,0.7527,0.8417,0.6493,0.9933,2.0009,NQC,0.0706,0.7487,0.3495,NQC,0.9706,NQC,1.3081,0.8950,0.9975,0.2401,0.4903,0.5446,0.8564,1.1539,1.0414,0.8394,1.3743,1.3776,0.5279,NQC,NQC,1.3914,NQC,0.9436,1.2074,0.8421,0.5709,NQC,NQC,0.4866,1.9788,NQC,1.4186,1.6694,2.2150,1.0566,1.2446,1.3770,0.9754,NQC,NQC,NQC,NQC,0.6918,NQC,NQC,1.2186,NQC,1.0240,0.7219,NQC,0.4336,0.4573,0.9410,NQC,NQC,NQC,0.4518,0.3095,1.7366,NQC,1.8192,1.6595,1.1901,1.4112,1.2437,1.2624,1.2933,1.3603,1.3770
2.3860,2.1834,2.1701,2.0548,1.7012,1.9627,1.9425,1.6782,1.8362,1.6983,1.6794,1.6466,NQC,1.6042,1.6073,1.3364,0.6024,0.6650,0.6151,0.7392,0.6920,1.1482,NQC,NQC,1.2004,1.7710,NQC,1.1605,0.8446,0.8596,NQC,NQC,NQC,1.3758,1.4275,NQC,NQC,1.4660,1.5991,1.4817,NQC,1.5365,1.3060,1.2552,0.9582,1.3433,1.4471,1.6490,0.8016,0.8558,1.1382,0.8236,0.9309,1.5419,1.0088,1.0380,0.4979,1.0401,NQC,0.6642,1.2025,NQC,1.3626,0.7769,0.7216,0.8808,0.9210,1.0654,1.0816,0.5763,0.5889,0.7238,1.1367,0.7242,0.5714,0.6708,1.1490,1.5575,1.7835,1.9767,1.7011,1.0876,1.3589,1.0880,1.2654,1.3324,1.1471,1.7746,2.0743,1.1743,1.5552,1.1999,1.1798,1.2127,1.2992,1.4725,1.2223,1.9020,2.2562,1.7588,1.6032,1.1882,1.3071,1.8649,0.9572,0.8543,1.8307,1.6982,1.1530,NQC,1.3548,1.3511,1.3079,1.8227,1.4884,1.7847,1.0994,0.7264,1.1636,1.0053,0.6705,1.1982,0.3805,1.7190,1.5953,1.2171,1.3661,1.5743,1.7302,1.2030,1.3232,1.0302,1.3552,1.9986,0.7927,0.5593,0.8200,0.7103,1.5886,1.4735,1.5401,1.2178,1.1489,0.8424,NQC,0.5709,0.6880,1.1464,1.2611,1.2388,1.1595,1.3705,1.4537,0.7966,1.2086,1.4560,1.3379,1.2510,0.9363,1.1226,0.7868,0.7318,0.8869,0.9620,0.6846,1.9410,NQC,1.6211,1.6512,2.0849,NQC,1.6085,1.6179,1.4655,1.5737,1.3256,1.3996,1.6333,1.3494,NQC,1.3180,1.2133,1.1325,1.0315,0.7495,0.9413,0.7997,0.7468,1.2523,0.8098,0.9300,0.8348,0.6155,0.6565,1.7481,1.6024,1.7872,1.6388,1.2219,1.4209,1.2295,1.2268,1.2903,1.3495,1.3796
NQC,2.1977,NQC,2.0601,1.7648,1.9966,NQC,1.4059,1.8720,1.7540,1.5885,1.4966,1 .4042,1.3783,1.3628,1.2875,0.5389,0.5033,0.6299,0.7412,0.6316,1.0817,NQC,NQC,1.2393,NQC,1.2335,1.0987,NQC,0.9976,NQC,NQC,NQC,1.2632,NQC,NQC,NQC,1.3221,NQC,1.2695,NQC,1.3403,1.2864,1.1971,0.8827,1.2342,1.1128,1.6088,0.7072,0.7966,1.1305,0.9535,0.8187,1.3797,0.8479,-0.1800,0.8363,NQC,NQC,-0.0655,1.0552,1.4434,1.3722,0.7690,0.7526,0.7540,0.8382,0.8452,1.2073,0.5528,0.5101,0.6034,1.1576,0.5751,0.4850,0.4554,1.1313,1.5377,1.7680,1.9810,NQC,1.2418,1.3507,1.1078,1.2316,1.4582,1.1492,1.7725,2.1224,1.0982,1.5036,NQC,1.1288,1.2655,1.2868,1.4619,1.2628,NQC,2.0504,1.7786,1.6475,1.2061,1.3709,1.8649,0.9691,0.8139,1.8307,1.7016,1.2333,1.2370,1.3548,1.3523,1.3079,1.7768,1.4582,1.7847,1.0994,0.7264,1.0094,NQC,NQC,0.9236,0.5013,1.7272,1.3776,0.9413,1.3877,1.3285,1.7105,0.6653,1.1553,1.0998,1.1971,1.9387,0.8905,0.1459,NQC,0.6379,NQC,1.1355,NQC,1.2534,1.1440,1.3444,0.9609,0.5129,0.5773,1.0149,1.2489,1.1217,1.0320,1.3613,1.3610,0.7963,1.1919,1.5404,NQC,NQC,0.9289,1.1352,0.7909,0.4953,0.8516,NQC,0.4712,1.9507,1.9726,1.4519,1.6553,2.1580,1.1700,1.4660,1.5103,1.1243,NQC,NQC,NQC,NQC,0.7431,NQC,NQC,NQC,1.1448,1.0516,0.7024,0.9386,0.5323,0.5809,1.0834,0.8475,NQC,1.0368,0.4885,0.4246,1.7288,1.6485,1.7855,1.6393,1.4025,1.4112,NQC,NQC,1.3521,1.3596,1.3744
2.3958,2.1815,2.1407,2.0546,1.7941,1.9692,1.9024,NQC,1.8414,1.8019,1.7787,1.7638,NQC,1.7447,1.7460,1.4116,0.7329,0.7265,0.7104,0.7529,0.7114,1.2850,1.5859,1.5597,1.4642,1.6138,1.3024,1.1046,NQC,0.9595,NQC,1.6441,1.5530,1.5122,1.4715,NQC,1.7134,1.6131,1.6081,1.6034,1.7340,1.7588,1.4655,1.4710,1.0420,1.4509,1.4899,1.4589,0.7525,0.8887,1.0931,0.9882,1.0072,1.5008,1.0332,NQC,0.5504,0.9863,0.8920,1.0167,1.1817,1.4116,1.4198,0.8751,0.8240,0.9706,0.8956,1.1236,1.2192,0.7031,0.7170,0.7876,1.1382,0.8009,0.6880,0.7186,1.3013,1.5036,1.7902,2.0092,1.6919,1.2788,1.3494,1.2346,1.2331,1.3058,1.2532,1.7777,2.0288,NQC,1.5082,NQC,1.4228,1.2797,1.3317,1.4656,1.2792,1.9791,2.0487,1.7642,1.5762,1.3256,1.3521,1.8649,0.8817,0.8705,1.8307,1.6495,1.2346,1.2363,1.3518,1.3510,1.3079,1.8728,1.5134,1.7847,1.0994,0.7264,1.1283,-0.1223,0.5454,1.2708,0.8064,2.0050,1.6421,1.4229,1.4326,1.5628,1.7107,1.2405,1.3556,1.0570,1.3573,2.0055,0.8011,0.7407,0.7632,1.8500,1.5893,1.4304,1.4887,1.2450,1.1099,1.0853,0.7564,0.7135,0.7166,1.2369,1.2237,1.2981,1.1911,1.3674,1.3762,0.7543,1.1790,1.4564,1.3599,1.2602,1.1179,1.1137,1.1049,NQC,0.9084,0.9593,NQC,1.9441,1.9250,NQC,1.6845,2.1001,NQC,1.6235,1.5981,1.4813,1.5488,1.2515,1.4173,1.6495,NQC,1.5406,1.3206,1.2103,1.1324,1.0157,0.9253,0.9385,NQC,0.9213,1.2485,0.7947,0.9068,0.7616,NQC,0.7646,1.7290,1.6251,1.7912,1.6382,NQC,1.4178,1.2955,1.2892,1.2926,1.3489,1.3787
2.3374,2.1809,2.1463,2.0527,1.7713,1.9663,1.9451,NQC,1.8622,1.7850,NQC,1.7587,NQC,1.7264,1.7379,1.3181,0.5764,0.5787,0.6218,0.7608,0.6280,1.1789,1.5929,1.5658,1.2087,1.6134,NQC,1.1189,0.9253,0.9008,NQC,1.6421,1.5512,NQC,1.4238,NQC,1.7046,1.6292,1.6070,1.5644,1.7109,NQC,1.3903,1.4590,0.9225,1.3441,1.3871,1.6334,0.7761,0.9229,1.0381,0.8481,0.8875,1.4216,1.0385,NQC,0.2691,0.9339,0.7433,0.8176,0.5182,1.4422,1.3609,0.8454,0.7893,0.9231,0.8532,0.6999,1.1218,0.6488,0.6537,0.7437,0.9973,0.8145,0.5978,0.6782,1.2105,1.5310,1.7588,1.9791,1.7064,1.1059,1.3927,1.1040,1.1521,1.3299,1.0976,1.7546,2.0502,1.0091,1.5122,1.0823,1.0254,1.2109,1.3217,1.4604,1.2412,1.9355,2.0094,1.7623,1.5907,1.1498,1.3088,1.8649,1.0152,0.8045,1.8307,1.6722,1.1770,1.1787,1.3411,1.3365,1.3079,1.8352,1.5660,1.7847,1.0994,0.7264,0.8847,0.4466,0.0842,1.1743,0.4634,2.0646,1.5942,1.2559,1.3847,1.5184,1.7205,1.1207,1.3054,1.1228,1.3573,2.0631,0.7969,0.4560,0.8282,0.4217,2.0941,1.3041,1.4985,1.2177,1.0792,0.9723,NQC,0.5355,0.6146,1.0418,1.1843,1.0704,1.0380,1.3730,1.3647,0.6609,1.1714,1.4560,1.3420,1.2668,0.9351,1.1240,0.7920,0.6881,0.8567,0.9513,0.6325,1.9395,NQC,1.3954,1.6542,2.0893,1.3763,1.4571,1.5608,1.3403,NQC,1.2098,1.4758,1.7032,0.7605,1.6225,1.3337,1.2080,1.1293,1.0208,0.6900,0.9333,0.5665,0.5615,1.1879,0.7991,0.8859,0.7523,0.5084,0.5251,1.7332,1.5969,1.7882,1.6406,1.2555,1.4102,1.2530,1.2662,1.2869,1.3507,1.3771
